Gridcode,bio4,bio10,bio11,bio15,bio16,bio17,forest,grassland,farmland,urban,barren
100720207,1181.63,26.54,-3.91,91.05,522.2,27.1,0,0,0.8375,0.1625,0
100720208,1179.74,25.71,-4.69,92.06,565.44,29.5,0.02,0,0.9275,0.0375,0
100720209,1178.74,24.71,-5.69,92.75,613.25,32.63,0.12,0.0025,0.785,0.0925,0
100720210,1182.43,23.72,-6.81,93.69,661.75,35.5,0.3675,0.0025,0.6075,0.0225,0
100720211,1176.47,24.18,-6.2,96.06,691.19,36.44,0.175,0,0.805,0.02,0
100720212,1177.46,24.37,-6.08,98.1,727.9,38.3,0.18,0,0.8125,0.0075,0
100720213,1177.56,24.56,-5.86,100.38,760.25,40.88,0.1825,0.0025,0.7925,0.0225,0
100720214,1180.66,23.88,-6.7,99.81,779.19,43.56,0.485,0.0025,0.5075,0.005,0
100720215,1167.62,24.78,-5.46,100.5,773.81,43.44,0.1325,0,0.865,0.0025,0
100720216,1163.91,24.81,-5.3,98.75,759.5,44.65,0.225,0,0.77,0.005,0
100720217,1162.38,25.14,-4.98,97.31,739.15,45.77,0.380682,0,0.588068,0,0
100730005,1023.25,12.02,-14.21,49,28.95,7.35,0,0.46,0,0,0.54
100730006,1029.49,11.49,-14.91,50.25,27.94,7.25,0,0.19,0,0,0.81
100730007,1040.6,16.77,-10.07,52.06,21.69,4.19,0,0.135,0,0,0.865
100730008,1046.87,15.16,-11.82,53.13,22.5,4.31,0,0.44,0,0,0.56
100730009,1051.57,15.36,-11.76,56.13,22.19,3.63,0,0.6125,0,0,0.3875
100730010,1056.79,18.87,-8.5,57,19.25,2.85,0.005,0.8525,0,0,0.1425
100730011,1057.09,24.2,-3.26,58.5,17.44,2.56,0,0.6025,0,0,0.3975
100730012,1060.3,24.74,-2.81,59.31,17.63,2.38,0,0.0875,0.005,0,0.9075
100730013,1061.91,26.26,-1.34,59.44,18.94,2.81,0,0.035,0.0625,0,0.9025
100730014,1065.32,27.15,-0.54,62,20.2,2.35,0,0.0225,0.0925,0,0.885
100730015,1071.06,27.33,-0.45,61.44,22.13,2,0,0,0.01,0,0.99
100730016,1076.51,28.16,0.27,61.94,24.56,2,0,0,0.0125,0,0.9875
100730017,1082.53,29.01,0.99,63.31,26.31,2,0,0,0.4625,0.0075,0.53
100730018,1086.71,29.23,1.11,62.69,26.19,2,0,0,0.595,0.01,0.395
100730019,1089.99,29.35,1.16,62.75,25.25,2,0,0,0.045,0,0.955
100730020,1093.53,29.48,1.19,61.13,23.81,2,0,0,0,0,1
100730021,1096.48,29.59,1.24,64.56,22.88,2,0,0,0,0,1
100730022,1098.37,29.61,1.24,64.5,22,2,0,0,0,0,1
100730023,1100.93,29.69,1.2,68.3,21.55,1.7,0,0,0,0,1
100730024,1104.06,29.68,1.13,70.94,21,1,0,0,0,0,1
100730025,1106.17,29.66,1.06,71,21,1,0,0,0,0,1
100730026,1109.82,29.67,0.98,71.31,20.69,0.94,0,0,0,0,1
100730027,1113.71,29.7,0.91,73.75,19.38,0.31,0,0,0,0,1
100730028,1118.75,29.72,0.81,76.35,19,0,0,0,0,0,1
100730029,1123.61,29.74,0.68,77,19,0,0,0,0,0,1
100730030,1127.94,29.72,0.56,77.69,19.06,0,0,0,0,0,1
100730031,1134.03,29.7,0.36,81.44,19.63,0,0,0,0,0,1
100730032,1138.9,29.67,0.22,82.2,19.05,0,0,0,0,0,1
100730033,1144.73,29.66,0.08,82,19,0,0,0,0,0,1
100730034,1151.07,29.69,-0.06,82,19,0,0,0,0,0,1
100730035,1157.43,29.78,-0.17,81.94,18.94,0,0,0,0,0,1
100730036,1164.18,29.78,-0.35,82,17.44,0,0,0,0,0,1
100730037,1169.75,29.71,-0.53,82.25,17.1,0,0,0,0,0,1
100730038,1175.84,29.71,-0.71,84.19,17,0,0,0,0,0,1
100730039,1179.59,29.7,-0.84,86.81,17,0,0,0,0,0,1
100730040,1184.53,29.7,-0.96,89.5,17,0,0,0,0,0,1
100730041,1188.93,29.68,-1.07,90.55,17,0,0,0,0,0,1
100730042,1191.69,29.68,-1.18,90.69,17,0,0,0,0,0,1
100730043,1193.36,29.68,-1.2,91,17.25,0,0,0,0,0,1
100730044,1194.26,29.65,-1.23,91.31,17.69,0,0,0,0,0,1
100730045,1194.44,29.66,-1.2,91.44,17.63,0,0,0,0,0,1
100730046,1194.98,29.68,-1.22,91.95,18,0,0,0,0,0,1
100730047,1195.46,29.69,-1.22,92,18,0,0,0,0,0,1
100730048,1195.78,29.67,-1.23,92,18,0,0,0,0,0,1
100730049,1195.73,29.74,-1.16,91.56,17.81,0,0,0,0,0,1
100730050,1194.97,29.78,-1.09,91.15,17.45,0,0,0,0,0,1
100730051,1195.13,29.81,-1.04,94.25,18.25,0,0,0,0,0,1
100730052,1196.01,29.86,-0.99,95.94,19.88,0,0,0,0,0,1
100730053,1196.81,29.95,-0.96,96,20,0,0,0,0,0,1
100730054,1198.63,30.01,-0.94,96.19,20,0,0,0,0,0,1
100730055,1201.74,30.1,-0.92,98.35,20.6,0,0,0,0,0,1
100730056,1206.13,30.23,-0.9,94.63,20.25,0,0,0,0,0,1
100730057,1210.75,30.41,-0.84,93,20,0,0,0,0,0,1
100730058,1215.26,30.48,-0.87,93,20,0,0,0,0,0,1
100730059,1219.56,30.57,-0.91,93.2,20,0,0,0,0,0,1
100730060,1224.41,30.71,-0.89,92.69,20,0.06,0,0,0,0,1
100730061,1227.52,30.78,-0.89,91.44,19.81,0.31,0,0,0,0,1
100730062,1229.76,30.89,-0.83,89.56,19.38,0.56,0,0,0,0,1
100730063,1230.64,30.94,-0.79,83.44,18.06,0.94,0,0,0,0,1
100730064,1231.85,31.04,-0.71,83,18,1,0,0,0,0,1
100730065,1231.08,31.11,-0.59,81.19,17.5,0.94,0,0,0,0,1
100730066,1231.4,31.2,-0.51,80.69,17,0.38,0,0,0,0,1
100730067,1231.36,31.29,-0.43,80.88,17,0,0,0,0,0,1
100730068,1230.46,31.31,-0.37,74.65,15.8,0,0,0,0,0,1
100730069,1229.66,31.4,-0.27,67.25,13.25,0,0,0,0,0,1
100730070,1229.31,31.43,-0.21,67,13,0,0,0,0,0,1
100730071,1228.66,31.49,-0.15,66.81,12.56,0,0,0,0,0,1
100730072,1227.05,31.5,-0.12,68.5,11.88,0,0,0,0,0,1
100730073,1226.1,31.5,-0.08,67.35,11,0,0,0,0,0,1
100730074,1226.42,31.5,-0.06,68.81,11,0,0,0,0,0,1
100730075,1224.46,31.39,-0.13,69.19,11.06,0,0,0,0,0,1
100730076,1220.51,31.14,-0.3,70,11.38,0,0,0,0,0,1
100730077,1220.46,31.15,-0.29,69.2,11.25,0,0,0,0,0,1
100730078,1218.49,31.06,-0.37,67.56,11.19,0.06,0,0,0,0,1
100730079,1219.16,31.06,-0.38,63.69,11,0.63,0,0,0,0,1
100730080,1217.84,30.96,-0.47,62,11,1,0,0,0,0,1
100730081,1216.81,30.87,-0.51,58.63,11.75,1,0,0,0,0,1
100730082,1215.92,30.88,-0.53,61.5,13.15,1,0,0,0,0,1
100730083,1203.99,30.09,-1.01,65.44,14.75,1.63,0,0,0,0,1
100730084,1186.76,29.01,-1.63,70.19,18,2.38,0,0,0,0,1
100730085,1164.23,27.56,-2.52,73.13,21.63,3,0,0,0,0,1
100730086,1158.49,27.21,-2.73,78.3,24.85,3,0,0,0,0,1
100730087,1167.02,27.66,-2.48,80.94,26.06,3,0,0,0,0,1
100730088,1165.81,27.44,-2.68,86.31,28.81,3,0,0,0,0,1
100730089,1168.39,27.31,-2.87,88.31,32.06,3,0,0,0,0,1
100730090,1179.21,27.56,-2.93,87.44,33.88,3,0,0,0,0,1
100730091,1190.09,27.66,-3.08,89.6,36.05,3,0,0,0,0,1
100730092,1193.92,27.34,-3.45,89.13,39.44,3,0,0,0,0,1
100730093,1194.64,27.13,-3.7,89.44,42.44,3,0,0,0,0,1
100730094,1187.03,26.78,-3.84,93,45.31,3,0,0,0,0,1
100730095,1170.01,26.15,-4.03,95.85,48.75,3,0,0,0,0,1
100730096,1153.63,25.59,-4.16,94.5,52.13,3.75,0,0,0,0,1
100730097,1135.81,24.83,-4.41,96.25,55.88,4,0,0,0,0,1
100730098,1121.64,24.24,-4.63,99,60.5,4,0,0,0,0,1
100730099,1111.12,23.68,-4.89,101.88,66.06,4,0,0,0,0,1
100730100,1115.53,24.06,-4.64,103.9,67.45,4,0,0,0,0,1
100730101,1130.95,25.04,-4.05,103.88,64.81,4,0,0,0,0,1
100730102,1144.54,25.83,-3.62,107.63,63.88,4,0,0,0,0,1
100730103,1150.19,25.99,-3.59,111.38,65.75,3.88,0,0,0,0,1
100730104,1156.08,26.17,-3.57,116.15,66.8,3.4,0,0,0,0,1
100730105,1161.41,26.34,-3.53,118.81,66.81,3,0,0,0,0,1
100730106,1161.21,26.1,-3.79,120.19,69.5,3,0,0,0,0,1
100730107,1162.32,25.91,-4.02,120.81,71.19,3,0,0,0,0,1
100730108,1162.36,25.64,-4.31,121.06,73.44,3,0,0,0,0,1
100730109,1180.84,26.49,-3.97,119.45,65.85,3,0,0.0025,0,0,0.9975
100730110,1197.38,27.16,-3.74,117.75,59.81,3,0,0.0325,0,0,0.9675
100730111,1216.06,27.96,-3.44,117.25,53.06,1.63,0,0,0,0,1
100730112,1233.94,28.57,-3.28,116.94,47.5,0,0,0.0025,0,0.0025,0.995
100730113,1247.11,28.87,-3.35,117.65,45.35,0,0,0.06,0.0925,0.0025,0.845
100730114,1260.65,29.16,-3.41,113.88,42.63,0,0,0,0,0,1
100730115,1272.36,29.43,-3.46,110.44,39.81,0,0,0,0,0,1
100730116,1284.16,29.73,-3.45,109,37,0,0,0,0,0,1
100730117,1293.36,29.98,-3.43,106.81,35.19,0,0,0,0,0,1
100730118,1297.81,29.99,-3.56,105.95,35.9,0,0,0,0,0,1
100730119,1300.68,29.99,-3.62,101.81,35.94,0,0,0,0,0,1
100730120,1305.39,30.16,-3.56,98.94,34.69,0,0,0,0,0,1
100730121,1312.96,30.48,-3.43,95.81,32.88,0,0,0,0,0,1
100730122,1316.83,30.45,-3.57,96.1,34.75,0,0,0,0,0,1
100730123,1317.87,30.24,-3.8,96,37.81,0,0,0,0,0,1
100730124,1322.56,30.29,-3.86,97.44,39.19,0,0,0,0,0,1
100730125,1322.42,30.11,-4.04,95.13,41.5,0,0,0,0,0,1
100730126,1321.2,30.11,-4.01,95,42.19,0,0,0,0,0,1
100730127,1314.02,29.82,-4.15,97.2,45.45,0,0,0,0,0,1
100730128,1315.91,30.11,-3.91,98.81,45.63,0,0,0,0,0,1
100730129,1313.99,30.16,-3.81,99.81,46.25,0,0,0,0,0,1
100730130,1313.11,30.27,-3.67,101.06,46.44,0,0,0,0,0,1
100730131,1310.26,30.2,-3.67,101.65,48.25,0,0,0,0,0,1
100730132,1303.54,29.82,-3.86,101,50.75,0,0,0,0,0,1
100730133,1297.34,29.47,-4.05,100.63,53.81,0,0,0,0,0,1
100730134,1288.98,28.92,-4.38,101.81,57.81,0.13,0,0,0,0,1
100730135,1280.23,28.43,-4.6,98.88,61.63,1.31,0,0,0,0,1
100730136,1268.53,27.64,-5.09,95.8,66.3,3.05,0,0,0,0,1
100730137,1254.59,26.67,-5.69,95.25,73.5,4.38,0,0,0,0,1
100730138,1240.56,25.64,-6.34,95.31,81.88,4.94,0,0,0,0,1
100730139,1227.73,24.73,-6.89,97.13,93.44,5,0,0.145,0,0,0.855
100730140,1223.16,24.47,-7.08,98.6,102.1,5,0,0.2475,0,0.0075,0.745
100730141,1217.23,23.98,-7.43,99.06,113.75,6,0,0.6725,0,0,0.3275
100730142,1215.58,23.73,-7.66,99.38,123.25,6.81,0,0.94,0,0,0.06
100730143,1221.85,24.03,-7.53,101.69,128.31,6.94,0,0.925,0,0,0.075
100730144,1220.36,23.51,-8.01,102.69,141.44,7,0,0.995,0,0,0.005
100730145,1237.05,24.31,-7.69,105.25,146.45,7,0,1,0,0,0
100730146,1251.41,24.79,-7.62,107.81,155.19,7,0,0.995,0,0.005,0
100730147,1252.79,24.7,-7.74,107.06,163.5,7,0,0.97,0,0.03,0
100730148,1242.68,24.12,-8.05,106.19,172.06,7.19,0,1,0,0,0
100730149,1232.9,23.54,-8.41,103.6,180.25,9.45,0,1,0,0,0
100730150,1226.53,23.08,-8.71,101.75,187.31,11.44,0,1,0,0,0
100730151,1226.21,22.99,-8.77,100.63,191.06,12,0,1,0,0,0
100730152,1228.95,23.09,-8.77,100.38,192.94,12,0,1,0,0,0
100730153,1234.26,23.26,-8.71,100.56,194,12,0,0.9975,0.0025,0,0
100730154,1241.3,23.41,-8.78,101.35,195.6,12,0,1,0,0,0
100730155,1252.67,23.37,-9.14,101.94,196.81,12.5,0,0.9925,0.0025,0.005,0
100730156,1263.49,23.17,-9.6,102.81,197.69,12.31,0,1,0,0,0
100730157,1270.6,22.89,-10.09,104,198.75,12,0,1,0,0,0
100730158,1287.47,23.25,-10.17,106,193.3,11.1,0,0.9875,0,0.0125,0
100730159,1303.57,23.86,-9.99,108.69,184.88,10,0,0.98,0,0.02,0
100730160,1291.28,23.35,-10.18,109.31,195.06,10.19,0,0.945,0,0.055,0
100730161,1260.04,22.04,-10.66,106.69,219.5,11.19,0,1,0,0,0
100730162,1249.92,22.47,-9.94,107.4,226.8,10.55,0,0.9775,0,0.0225,0
100730163,1236.62,22.67,-9.34,107.31,236.56,10,0,1,0,0,0
100730164,1221.49,22.65,-8.98,106.56,245.81,10.5,0,1,0,0,0
100730165,1206.39,22.39,-8.82,105,255.94,11.31,0,1,0,0,0
100730166,1199.38,22.64,-8.37,104.69,258.75,10.63,0,0.9725,0,0.0275,0
100730167,1195.9,22.92,-7.99,104.1,260.3,10.2,0,0.9425,0,0.0575,0
100730168,1196.26,23.34,-7.59,103.69,260.44,9.81,0,0.975,0.005,0.02,0
100730169,1199.41,23.64,-7.35,103.06,261.81,9.38,0,0.9225,0.05,0.0225,0.005
100730170,1204.14,23.59,-7.49,100.69,265,11.5,0,0.94,0.0125,0.0475,0
100730171,1213.02,23.4,-7.89,97.9,269.35,12.85,0,0.98,0,0.02,0
100730172,1224.57,23.26,-8.26,95.44,272.81,13,0,0.9925,0.0075,0,0
100730173,1235.66,23.44,-8.36,94,274,13.19,0,0.9375,0.0625,0,0
100730174,1243.24,23.09,-8.89,92.31,280.5,13.94,0,0.9825,0.0175,0,0
100730175,1243.13,22.36,-9.61,91.63,292.31,14,0,0.9825,0.0175,0,0
100730176,1238.94,21.91,-9.97,92.45,305.65,14.05,0,0.95,0.05,0,0
100730177,1227.1,20.81,-10.76,93.25,327.38,14.88,0,0.735,0.265,0,0
100730178,1213.81,20.21,-11.05,94.38,346.25,16.06,0,0.77,0.23,0,0
100730179,1204.78,22.53,-8.51,101,342.5,12.56,0.005,0.975,0.02,0,0
100730180,1187.89,22.89,-7.74,103.3,358.5,12.25,0.0075,0.855,0.1225,0.015,0
100730181,1174.32,23.18,-7.09,104.81,369.56,11.44,0,0.955,0.045,0,0
100730182,1165.63,23.54,-6.51,105.63,375.63,11.31,0.0075,0.67,0.32,0.0025,0
100730183,1159.33,23.89,-5.99,105.69,379.88,11.38,0.045,0.68,0.275,0,0
100730184,1159.01,24.84,-5.01,106.44,379.06,11.31,0.0225,0.33,0.5025,0.145,0
100730185,1156.52,24.74,-5.04,105.1,385.65,11.9,0.03,0.1875,0.705,0.0775,0
100730186,1156.82,25.1,-4.67,104.63,388.56,11.13,0.0475,0.055,0.8975,0,0
100730187,1146.86,23.22,-6.28,101.81,410.19,13.06,0.3675,0.1625,0.47,0,0
100730188,1146.06,23.62,-5.85,102.13,412.19,12.69,0.2175,0.32,0.4625,0,0
100730189,1149.59,24.59,-4.97,103.6,410.75,11.7,0.0125,0.085,0.9025,0,0
100730190,1153.73,25.2,-4.43,105.31,412.5,10.38,0.005,0.0975,0.8975,0,0
100730191,1160.44,26.07,-3.75,107.5,410.69,8.81,0,0.0075,0.8375,0.155,0
100730192,1161.09,25.39,-4.43,106.5,420.25,10.25,0,0.0225,0.9325,0.045,0
100730193,1171.72,26.18,-3.88,108.88,417.75,9.13,0,0.0025,0.9275,0.07,0
100730194,1174.28,25.66,-4.44,108,426.95,10,0.0025,0.01,0.9875,0,0
100730195,1181.76,26.25,-4.01,108.94,425.06,9.88,0.0025,0.015,0.9825,0,0
100730196,1176.55,26.65,-3.49,108.19,420.63,10,0,0,0.995,0.005,0
100730197,1161.01,26.83,-2.89,106.19,417.81,9.94,0,0.005,0.945,0.0475,0
100730198,1144.17,27.19,-2.05,102.7,412.3,10.1,0,0,0.565,0.435,0
100730199,1143.08,27.41,-1.83,99.13,408.56,12.06,0,0,0.6175,0.3825,0
100730200,1152.06,27.53,-1.93,96.94,411.13,13.88,0,0,0.9275,0.0725,0
100730201,1162.23,27.62,-2.16,95,417.62,15.77,0,0.005634,0.783099,0.211268,0
100730202,1170.77,27.61,-2.39,92.86,428.21,18.14,0,0.002899,0.527536,0.469565,0
100730203,1176.85,27.57,-2.64,91.2,441.4,20.7,0.0075,0.0075,0.5725,0.385,0.0075
100730204,1179.43,27.48,-2.79,90.81,457.31,22.69,0.0025,0,0.57,0.425,0
100730205,1178.24,27.35,-2.94,90.75,473.19,24.69,0,0,0.2025,0.7975,0
100730206,1176.21,26.84,-3.43,90.88,498,26.06,0,0,0.7075,0.2875,0
100730207,1175.44,25.68,-4.6,90.6,538,28.9,0.005,0,0.995,0,0
100730208,1172.78,24.84,-5.38,91.31,582.94,31.63,0.115,0,0.885,0,0
100730209,1170.26,23.99,-6.17,92.38,628.56,34.19,0.225,0,0.775,0,0
100730210,1159.46,24.18,-5.73,94.44,661.56,35.25,0.1,0,0.7525,0.1475,0
100730211,1154.14,24.73,-5.05,96.88,690.81,36.19,0.085,0,0.91,0.005,0
100730212,1161.43,24.61,-5.37,98.8,737.25,38.6,0.1125,0.0075,0.8775,0.0025,0
100730213,1164.11,24.75,-5.34,101.56,782.81,41.81,0.1425,0,0.8325,0.025,0
100730214,1164.51,24.38,-5.73,102.13,807.19,44.38,0.25,0,0.6325,0.1175,0
100730215,1149.76,24.76,-4.99,101.44,799.13,44.75,0.1225,0.0025,0.875,0,0
100730216,1141.35,25.14,-4.37,99.82,777.53,45.24,0.151976,0,0.823708,0,0
100740005,1014.78,9.5,-16.42,49.59,32.53,8.41,0,0.305648,0,0,0.69103
100740006,1029.57,12.99,-13.44,50.44,26.25,6.38,0,0.19,0,0,0.81
100740007,1039.51,15.84,-10.92,52.38,22.5,4.69,0,0.0625,0,0,0.9375
100740008,1043.41,13.78,-13.05,52.38,23.75,4.94,0,0.4625,0.0025,0,0.535
100740009,1051.07,15.4,-11.66,55.63,21.81,3.56,0,0.61,0,0,0.39
100740010,1055.08,21.06,-6.27,55.05,17.25,3,0.005,0.905,0,0,0.09
100740011,1058.79,21.88,-5.59,56.94,17.94,3,0,0.8425,0,0,0.1575
100740012,1059.41,23.64,-3.89,57.56,17.81,2.75,0,0.345,0,0,0.655
100740013,1061.31,24.36,-3.21,58.25,18.75,2.69,0,0.0975,0.005,0,0.8975
100740014,1063.55,25.77,-1.86,60.65,21,2.75,0,0.005,0,0,0.995
100740015,1066.56,26.53,-1.16,63.38,22.31,2,0,0.02,0.0125,0,0.9675
100740016,1070.58,27.13,-0.61,62.81,24.31,2,0,0.015,0.0975,0,0.8875
100740017,1076.52,28.42,0.55,62.81,26.31,2,0,0,0.285,0,0.715
100740018,1081.88,29.16,1.19,62.69,26.94,2,0,0.0125,0.6925,0,0.295
100740019,1084.41,29.33,1.28,62.55,25.25,2,0,0.0025,0.1625,0,0.835
100740020,1087.86,29.48,1.34,60.06,23.44,2,0,0,0,0,1
100740021,1090.25,29.56,1.38,63.94,22.75,2,0,0,0,0,1
100740022,1092.64,29.63,1.41,64.5,22,2,0,0,0,0,1
100740023,1095.91,29.68,1.36,66.5,21.7,2,0,0,0,0,1
100740024,1098.84,29.69,1.26,68.44,21,1.63,0,0,0,0,1
100740025,1102.19,29.7,1.2,71,21,1,0,0,0.0175,0,0.9825
100740026,1105.25,29.7,1.15,70.88,21,1,0,0,0.2875,0,0.7125
100740027,1109.78,29.71,1.04,70.56,19.31,1,0,0,0.4875,0,0.5125
100740028,1114.02,29.74,0.94,73.65,19,0.3,0,0,0,0,1
100740029,1119.42,29.7,0.78,77.19,19,0,0,0,0,0,1
100740030,1123.98,29.69,0.62,77.63,19,0,0,0,0,0,1
100740031,1129.74,29.65,0.44,77.06,19,0,0,0,0,0,1
100740032,1136.07,29.62,0.26,79.7,19.5,0,0,0,0,0,1
100740033,1142.61,29.66,0.09,80.56,19,0,0,0.005,0,0,0.995
100740034,1148.76,29.69,-0.03,80.81,18.94,0,0,0.0175,0.005,0,0.9775
100740035,1154.63,29.74,-0.13,79.88,18.13,0,0,0,0,0,1
100740036,1161.11,29.69,-0.34,79.44,17.56,0,0,0,0,0,1
100740037,1168.19,29.65,-0.59,80.6,17,0,0,0,0,0,1
100740038,1174.3,29.62,-0.8,82.44,16.81,0,0,0,0,0,1
100740039,1178.65,29.61,-0.91,85.38,16.44,0,0,0,0,0,1
100740040,1182.74,29.55,-1.04,86.44,16.44,0,0,0,0,0,1
100740041,1186.63,29.55,-1.16,87.45,16.45,0,0,0,0,0,1
100740042,1189.83,29.53,-1.26,90.19,16.81,0,0,0,0,0,1
100740043,1190.79,29.49,-1.3,90.25,17,0,0,0,0,0,1
100740044,1191.52,29.48,-1.33,90.88,17,0,0,0,0,0,1
100740045,1192.48,29.53,-1.29,91,17,0,0,0,0,0,1
100740046,1191.61,29.51,-1.3,91.35,17.45,0,0,0,0,0,1
100740047,1191.01,29.44,-1.36,92,18,0,0,0,0,0,1
100740048,1191.21,29.42,-1.36,92,18,0,0,0,0,0,1
100740049,1192.15,29.51,-1.31,92,18,0,0,0,0,0,1
100740050,1191.79,29.61,-1.2,92,18,0,0,0,0,0,1
100740051,1191.5,29.65,-1.13,94.75,18.56,0,0,0,0,0,1
100740052,1191.83,29.73,-1.09,96.25,20,0,0,0,0,0,1
100740053,1193.54,29.79,-1.05,96.75,20.75,0,0,0,0,0,1
100740054,1195.96,29.86,-1.01,96.69,20.31,0,0,0,0,0,1
100740055,1198.67,29.98,-0.97,98.65,20.7,0,0,0,0,0,1
100740056,1204.25,30.17,-0.93,96.81,20,0,0,0,0,0,1
100740057,1209.25,30.31,-0.9,93.75,20,0,0,0,0,0,1
100740058,1214.31,30.5,-0.87,91.69,19.94,0.31,0,0,0,0,1
100740059,1218.79,30.59,-0.88,90,19.55,0.75,0,0,0,0,1
100740060,1222.89,30.76,-0.81,88.25,18.81,1,0,0,0,0,1
100740061,1226.91,30.9,-0.76,88,18.5,1,0,0,0,0,1
100740062,1229.19,30.98,-0.75,87.19,18.81,1,0,0,0,0,1
100740063,1228.51,31,-0.7,83,18,1,0,0,0,0,1
100740064,1227.43,31.07,-0.6,83.75,18,0.8,0,0,0,0,1
100740065,1226.81,31.14,-0.48,84.25,17.5,0.13,0,0,0,0,1
100740066,1225.67,31.2,-0.37,82,17,0,0,0,0,0,1
100740067,1224.8,31.28,-0.29,82,17,0,0,0,0,0,1
100740068,1222.97,31.3,-0.22,75,14.55,0,0,0,0,0,1
100740069,1221.73,31.31,-0.13,67,13,0,0,0,0,0,1
100740070,1221.79,31.41,-0.08,67.25,13,0,0,0,0,0,1
100740071,1220.36,31.42,0.01,69.31,13,0,0,0,0,0,1
100740072,1218.76,31.43,0.05,73.5,12.5,0,0,0,0,0,1
100740073,1218.51,31.49,0.05,71.9,11.45,0,0,0,0,0,1
100740074,1218.21,31.49,0.08,71,11,0,0,0,0,0,1
100740075,1217.94,31.46,0.05,73.06,11,0,0,0,0,0,1
100740076,1216.24,31.33,-0.04,73.38,11,0,0,0,0,0,1
100740077,1213.13,31.09,-0.22,71.15,11,0,0,0,0,0,1
100740078,1206.8,30.69,-0.45,69.13,11,0,0,0,0,0,1
100740079,1202.94,30.48,-0.58,66,11,0,0,0,0,0,1
100740080,1202.93,30.43,-0.62,64.94,11.19,0.63,0,0,0,0,1
100740081,1205.6,30.63,-0.52,63.13,11.56,1,0,0,0,0,1
100740082,1207.14,30.76,-0.44,64.6,12.95,1,0,0,0,0,1
100740083,1200.97,30.34,-0.71,64.06,14,1.31,0,0,0,0,1
100740084,1192.23,29.76,-1.05,66.88,15.5,2.06,0,0,0.0025,0,0.9975
100740085,1183.56,29.21,-1.39,69.13,18.38,2.94,0,0,0.055,0,0.945
100740086,1176.93,28.8,-1.65,74.85,21.05,3,0,0,0.0775,0,0.9225
100740087,1177.81,28.83,-1.61,78.5,23.63,3,0,0,0,0,1
100740088,1179.54,28.84,-1.65,80.88,24.88,3,0,0.005,0,0,0.995
100740089,1183.64,28.77,-1.84,86.5,28.75,3,0,0.005,0.0075,0,0.9875
100740090,1194.49,28.88,-2.03,85.19,30.06,3,0,0.0125,0.1775,0,0.81
100740091,1206.02,28.82,-2.34,87.95,33.15,3,0,0.0025,0.1825,0,0.815
100740092,1215.04,28.61,-2.77,87.5,35.31,3,0,0,0,0,1
100740093,1219.76,28.33,-3.16,87.81,38.44,3,0,0.005,0.085,0.005,0.905
100740094,1211.57,28.04,-3.24,90.5,41.44,3,0,0.0075,0.0225,0.0025,0.9675
100740095,1190.68,27.51,-3.25,91.7,44.45,3,0,0,0,0,1
100740096,1169.09,26.77,-3.39,88.5,46.38,3.75,0,0,0,0,1
100740097,1149.99,26.04,-3.64,91.31,48.94,4,0,0,0,0,1
100740098,1132.05,25.23,-3.94,94.75,53,4,0,0,0,0,1
100740099,1118.34,24.53,-4.26,98.19,58.94,4,0,0,0,0,1
100740100,1117.64,24.49,-4.25,102.85,63.85,4,0,0,0,0,1
100740101,1122.98,24.77,-4.09,106.25,67.94,4,0,0,0,0,1
100740102,1135.05,25.47,-3.73,107.44,68.13,4,0,0,0,0,1
100740103,1142.68,25.84,-3.56,111.06,69.63,4,0,0,0,0,1
100740104,1145.12,25.78,-3.65,113.65,73,4,0,0,0,0,1
100740105,1149.85,25.84,-3.71,117.44,73.69,3.75,0,0,0,0,1
100740106,1153.66,25.97,-3.7,120.38,72.75,3,0,0,0,0,1
100740107,1151.88,25.61,-4.08,121.19,76,3,0,0,0,0,1
100740108,1157.29,25.68,-4.13,119.81,75.38,3,0,0,0,0,1
100740109,1178.37,26.71,-3.67,118.4,65.75,3,0,0,0,0,1
100740110,1190.7,27.15,-3.6,117.38,61.06,3,0,0.005,0,0,0.995
100740111,1199.08,27.23,-3.73,116.5,59.94,2.94,0,0,0,0,1
100740112,1220.27,28.09,-3.41,117.5,52.56,0.31,0,0.025,0.0325,0.03,0.9125
100740113,1238.3,28.75,-3.24,113.6,46.95,0,0,0.0025,0.015,0.0175,0.965
100740114,1252,29.04,-3.29,113.19,43.81,0,0,0,0,0,1
100740115,1263.94,29.35,-3.35,109.56,41.19,0,0,0,0,0,1
100740116,1275.77,29.66,-3.33,107.38,39.25,0,0,0,0,0,1
100740117,1284.76,29.86,-3.34,105.5,37.56,0,0,0,0,0,1
100740118,1287.26,29.73,-3.57,103.25,38.45,0,0,0,0,0,1
100740119,1288.68,29.55,-3.76,103.25,39,0,0,0,0,0,1
100740120,1291.2,29.5,-3.83,100.56,38.88,0,0,0,0,0,1
100740121,1295.15,29.53,-3.92,97.31,39.13,0,0,0,0,0,1
100740122,1297.87,29.38,-4.14,96.5,41.5,0,0,0,0,0,1
100740123,1297.72,29.1,-4.43,97.38,45.19,0,0,0,0,0,1
100740124,1298.97,28.91,-4.64,97.31,47.38,0,0,0,0,0,1
100740125,1307.07,29.22,-4.55,95.69,47,0,0,0,0,0,1
100740126,1309.78,29.44,-4.39,95.31,46.25,0,0,0,0,0,1
